UTMX,UTMY,Segment,Sdepth,volume_m,DO,Wtemp,uniqueID,Sdepthm,habitat,keep,milesX,milesY,color
322000,4286000,POTTF,9.84252,250000,5.6,83.5,322000 4286000,3,Tolerable,YES,200.081462,54.680648,yellow
322000,4286000,POTTF,11.48294,250000,5.6,83.4,322000 4286000,3.5,Tolerable,YES,200.081462,54.680648,yellow
322000,4286000,POTTF,3.28084,250000,5.91,83.7,322000 4286000,1,Tolerable,YES,200.081462,54.680648,yellow
322000,4286000,POTTF,6.56168,250000,5.62,83.6,322000 4286000,2,Tolerable,YES,200.081462,54.680648,yellow
322000,4306000,POTTF,4.92126,250000,5.77,83.8,322000 4306000,1.5,Tolerable,YES,200.081462,67.108068,yellow
322000,4306000,POTTF,0,250000,6.32,83.9,322000 4306000,0,Tolerable,YES,200.081462,67.108068,yellow
322000,4306000,POTTF,1.64042,250000,6,83.9,322000 4306000,0.5,Tolerable,YES,200.081462,67.108068,yellow
322000,4306000,POTTF,6.56168,250000,5.66,83.7,322000 4306000,2,Tolerable,YES,200.081462,67.108068,yellow
322000,4306000,POTTF,3.28084,250000,5.88,83.8,322000 4306000,1,Tolerable,YES,200.081462,67.108068,yellow
322500,4254000,POTOH,4.92126,250000,4.57,81.2,322500 4254000,1.5,Suitable,YES,200.3921475,34.7967760000001,dodgerblue
322500,4254000,POTOH,3.28084,250000,4.66,81.2,322500 4254000,1,Suitable,YES,200.3921475,34.7967760000001,dodgerblue
322500,4254000,POTOH,0,250000,4.86,81.3,322500 4254000,0,Suitable,YES,200.3921475,34.7967760000001,dodgerblue
322500,4254000,POTOH,1.64042,250000,4.72,81.2,322500 4254000,0.5,Suitable,YES,200.3921475,34.7967760000001,dodgerblue
322500,4286500,POTTF,19.68504,250000,5.53,83.1,322500 4286500,6,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,1.64042,250000,6.06,83.7,322500 4286500,0.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,29.52756,250000,5.5,83.5,322500 4286500,9,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,9.84252,250000,5.6,83.6,322500 4286500,3,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,3.28084,250000,5.91,83.7,322500 4286500,1,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,16.4042,250000,5.57,83.3,322500 4286500,5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,0,250000,6.23,83.7,322500 4286500,0,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,4.92126,250000,5.76,83.7,322500 4286500,1.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,31.16798,250000,5.5,83.5,322500 4286500,9.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,24.6063,250000,5.5,83.3,322500 4286500,7.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,13.12336,250000,5.6,83.5,322500 4286500,4,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,27.88714,250000,5.5,83.5,322500 4286500,8.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,14.76378,250000,5.59,83.4,322500 4286500,4.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,22.96588,250000,5.5,83.1,322500 4286500,7,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,6.56168,250000,5.62,83.7,322500 4286500,2,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,8.2021,250000,5.6,83.6,322500 4286500,2.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,26.24672,250000,5.5,83.5,322500 4286500,8,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,11.48294,250000,5.6,83.5,322500 4286500,3.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,18.04462,250000,5.55,83.2,322500 4286500,5.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4286500,POTTF,21.32546,250000,5.5,83,322500 4286500,6.5,Tolerable,YES,200.3921475,54.9913335000001,yellow
322500,4292000,POTTF,0,250000,6.36,83.8,322500 4292000,0,Tolerable,YES,200.3921475,58.4088740000002,yellow
322500,4292000,POTTF,1.64042,250000,6.05,83.8,322500 4292000,0.5,Tolerable,YES,200.3921475,58.4088740000002,yellow
322500,4292000,POTTF,3.28084,250000,5.93,83.8,322500 4292000,1,Tolerable,YES,200.3921475,58.4088740000002,yellow
322500,4292500,POTTF,1.64042,250000,6.06,83.8,322500 4292500,0.5,Tolerable,YES,200.3921475,58.7195595000003,yellow
322500,4292500,POTTF,3.28084,250000,5.93,83.8,322500 4292500,1,Tolerable,YES,200.3921475,58.7195595000003,yellow
322500,4292500,POTTF,0,250000,6.36,83.8,322500 4292500,0,Tolerable,YES,200.3921475,58.7195595000003,yellow
322500,4293000,POTTF,1.64042,250000,6.06,83.8,322500 4293000,0.5,Tolerable,YES,200.3921475,59.0302450000004,yellow
322500,4293000,POTTF,6.56168,250000,5.69,83.7,322500 4293000,2,Tolerable,YES,200.3921475,59.0302450000004,yellow
322500,4293000,POTTF,4.92126,250000,5.81,83.8,322500 4293000,1.5,Tolerable,YES,200.3921475,59.0302450000004,yellow
322500,4293000,POTTF,3.28084,250000,5.93,83.8,322500 4293000,1,Tolerable,YES,200.3921475,59.0302450000004,yellow
322500,4293000,POTTF,0,250000,6.36,83.9,322500 4293000,0,Tolerable,YES,200.3921475,59.0302450000004,yellow
322500,4293500,POTTF,4.92126,250000,5.82,83.8,322500 4293500,1.5,Tolerable,YES,200.3921475,59.3409305,yellow
322500,4293500,POTTF,1.64042,250000,6.06,83.8,322500 4293500,0.5,Tolerable,YES,200.3921475,59.3409305,yellow
322500,4293500,POTTF,0,250000,6.36,83.9,322500 4293500,0,Tolerable,YES,200.3921475,59.3409305,yellow
322500,4293500,POTTF,3.28084,250000,5.93,83.8,322500 4293500,1,Tolerable,YES,200.3921475,59.3409305,yellow
322500,4305500,POTTF,1.64042,250000,6,83.9,322500 4305500,0.5,Tolerable,YES,200.3921475,66.7973825000004,yellow
322500,4305500,POTTF,0,250000,6.32,83.9,322500 4305500,0,Tolerable,YES,200.3921475,66.7973825000004,yellow
322500,4305500,POTTF,3.28084,250000,5.88,83.8,322500 4305500,1,Tolerable,YES,200.3921475,66.7973825000004,yellow
323000,4254500,POTOH,0,250000,4.87,81.3,323000 4254500,0,Suitable,YES,200.702833,35.1074615000002,dodgerblue
323000,4254500,POTOH,3.28084,250000,4.68,81.2,323000 4254500,1,Suitable,YES,200.702833,35.1074615000002,dodgerblue
323000,4254500,POTOH,1.64042,250000,4.73,81.2,323000 4254500,0.5,Suitable,YES,200.702833,35.1074615000002,dodgerblue
323000,4257000,POTOH,0,250000,5.28,81.5,323000 4257000,0,Suitable,YES,200.702833,36.6608890000002,dodgerblue
323000,4257000,POTOH,3.28084,250000,5.1,81.5,323000 4257000,1,Suitable,YES,200.702833,36.6608890000002,dodgerblue
323000,4257000,POTOH,1.64042,250000,5.16,81.5,323000 4257000,0.5,Suitable,YES,200.702833,36.6608890000002,dodgerblue
323000,4257500,POTOH,1.64042,250000,5.24,81.5,323000 4257500,0.5,Suitable,YES,200.702833,36.9715745000003,dodgerblue
323000,4257500,POTOH,3.28084,250000,5.18,81.5,323000 4257500,1,Suitable,YES,200.702833,36.9715745000003,dodgerblue
323000,4257500,POTOH,0,250000,5.36,81.6,323000 4257500,0,Suitable,YES,200.702833,36.9715745000003,dodgerblue
323000,4258000,POTOH,3.28084,250000,5.21,81.8,323000 4258000,1,Suitable,YES,200.702833,37.2822600000004,dodgerblue
323000,4258000,POTOH,0,250000,5.42,81.9,323000 4258000,0,Suitable,YES,200.702833,37.2822600000004,dodgerblue
323000,4258000,POTOH,1.64042,250000,5.28,81.8,323000 4258000,0.5,Suitable,YES,200.702833,37.2822600000004,dodgerblue
323000,4287000,POTTF,9.84252,250000,5.61,83.6,323000 4287000,3,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287000,POTTF,13.12336,250000,5.6,83.5,323000 4287000,4,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287000,POTTF,6.56168,250000,5.63,83.7,323000 4287000,2,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287000,POTTF,8.2021,250000,5.62,83.6,323000 4287000,2.5,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287000,POTTF,3.28084,250000,5.92,83.7,323000 4287000,1,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287000,POTTF,4.92126,250000,5.77,83.7,323000 4287000,1.5,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287000,POTTF,0,250000,6.34,83.7,323000 4287000,0,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287000,POTTF,1.64042,250000,6.06,83.7,323000 4287000,0.5,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287000,POTTF,14.76378,250000,5.6,83.4,323000 4287000,4.5,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287000,POTTF,11.48294,250000,5.61,83.5,323000 4287000,3.5,Tolerable,YES,200.702833,55.3020190000002,yellow
323000,4287500,POTTF,3.28084,250000,5.92,83.7,323000 4287500,1,Tolerable,YES,200.702833,55.6127045000003,yellow
323000,4287500,POTTF,8.2021,250000,5.62,83.6,323000 4287500,2.5,Tolerable,YES,200.702833,55.6127045000003,yellow
323000,4287500,POTTF,0,250000,6.35,83.8,323000 4287500,0,Tolerable,YES,200.702833,55.6127045000003,yellow
323000,4287500,POTTF,4.92126,250000,5.78,83.7,323000 4287500,1.5,Tolerable,YES,200.702833,55.6127045000003,yellow
323000,4287500,POTTF,9.84252,250000,5.61,83.6,323000 4287500,3,Tolerable,YES,200.702833,55.6127045000003,yellow
323000,4287500,POTTF,1.64042,250000,6.06,83.7,323000 4287500,0.5,Tolerable,YES,200.702833,55.6127045000003,yellow
323000,4287500,POTTF,6.56168,250000,5.64,83.7,323000 4287500,2,Tolerable,YES,200.702833,55.6127045000003,yellow
323000,4288500,POTTF,1.64042,250000,6.07,83.7,323000 4288500,0.5,Tolerable,YES,200.702833,56.2340755,yellow
323000,4288500,POTTF,0,250000,6.36,83.8,323000 4288500,0,Tolerable,YES,200.702833,56.2340755,yellow
323000,4288500,POTTF,4.92126,250000,5.8,83.7,323000 4288500,1.5,Tolerable,YES,200.702833,56.2340755,yellow
323000,4288500,POTTF,3.28084,250000,5.93,83.7,323000 4288500,1,Tolerable,YES,200.702833,56.2340755,yellow
323000,4288500,POTTF,6.56168,250000,5.66,83.7,323000 4288500,2,Tolerable,YES,200.702833,56.2340755,yellow
323000,4289000,POTTF,6.56168,250000,5.67,83.7,323000 4289000,2,Tolerable,YES,200.702833,56.5447610000001,yellow
323000,4289000,POTTF,8.2021,250000,5.66,83.6,323000 4289000,2.5,Tolerable,YES,200.702833,56.5447610000001,yellow
323000,4289000,POTTF,4.92126,250000,5.81,83.7,323000 4289000,1.5,Tolerable,YES,200.702833,56.5447610000001,yellow
323000,4289000,POTTF,0,250000,6.37,83.8,323000 4289000,0,Tolerable,YES,200.702833,56.5447610000001,yellow
323000,4289000,POTTF,9.84252,250000,5.63,83.6,323000 4289000,3,Tolerable,YES,200.702833,56.5447610000001,yellow
323000,4289000,POTTF,3.28084,250000,5.94,83.7,323000 4289000,1,Tolerable,YES,200.702833,56.5447610000001,yellow
323000,4289000,POTTF,1.64042,250000,6.08,83.7,323000 4289000,0.5,Tolerable,YES,200.702833,56.5447610000001,yellow
323000,4289000,POTTF,11.48294,250000,5.62,83.5,323000 4289000,3.5,Tolerable,YES,200.702833,56.5447610000001,yellow
323000,4289500,POTTF,11.48294,250000,5.63,83.5,323000 4289500,3.5,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,8.2021,250000,5.67,83.6,323000 4289500,2.5,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,9.84252,250000,5.64,83.6,323000 4289500,3,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,6.56168,250000,5.69,83.7,323000 4289500,2,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,3.28084,250000,5.95,83.7,323000 4289500,1,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,16.4042,250000,5.59,83.3,323000 4289500,5,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,4.92126,250000,5.82,83.7,323000 4289500,1.5,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,1.64042,250000,6.08,83.8,323000 4289500,0.5,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,14.76378,250000,5.62,83.4,323000 4289500,4.5,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,0,250000,6.37,83.8,323000 4289500,0,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4289500,POTTF,13.12336,250000,5.62,83.5,323000 4289500,4,Tolerable,YES,200.702833,56.8554465000002,yellow
323000,4290000,POTTF,8.2021,250000,5.69,83.6,323000 4290000,2.5,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290000,POTTF,0,250000,6.37,83.8,323000 4290000,0,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290000,POTTF,14.76378,250000,5.62,83.4,323000 4290000,4.5,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290000,POTTF,13.12336,250000,5.63,83.5,323000 4290000,4,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290000,POTTF,1.64042,250000,6.09,83.8,323000 4290000,0.5,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290000,POTTF,6.56168,250000,5.7,83.7,323000 4290000,2,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290000,POTTF,9.84252,250000,5.64,83.6,323000 4290000,3,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290000,POTTF,3.28084,250000,5.96,83.7,323000 4290000,1,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290000,POTTF,4.92126,250000,5.83,83.7,323000 4290000,1.5,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290000,POTTF,11.48294,250000,5.63,83.5,323000 4290000,3.5,Tolerable,YES,200.702833,57.1661320000003,yellow
323000,4290500,POTTF,9.84252,250000,5.65,83.7,323000 4290500,3,Tolerable,YES,200.702833,57.4768175000004,yellow
323000,4290500,POTTF,8.2021,250000,5.7,83.6,323000 4290500,2.5,Tolerable,YES,200.702833,57.4768175000004,yellow
323000,4290500,POTTF,13.12336,250000,5.64,83.5,323000 4290500,4,Tolerable,YES,200.702833,57.4768175000004,yellow
323000,4290500,POTTF,3.28084,250000,5.97,83.8,323000 4290500,1,Tolerable,YES,200.702833,57.4768175000004,yellow
323000,4290500,POTTF,6.56168,250000,5.71,83.7,323000 4290500,2,Tolerable,YES,200.702833,57.4768175000004,yellow
323000,4290500,POTTF,11.48294,250000,5.64,83.5,323000 4290500,3.5,Tolerable,YES,200.702833,57.4768175000004,yellow
323000,4290500,POTTF,4.92126,250000,5.84,83.7,323000 4290500,1.5,Tolerable,YES,200.702833,57.4768175000004,yellow
323000,4290500,POTTF,0,250000,6.37,83.8,323000 4290500,0,Tolerable,YES,200.702833,57.4768175000004,yellow
323000,4290500,POTTF,1.64042,250000,6.09,83.8,323000 4290500,0.5,Tolerable,YES,200.702833,57.4768175000004,yellow
323000,4291000,POTTF,1.64042,250000,6.1,83.8,323000 4291000,0.5,Tolerable,YES,200.702833,57.787503,yellow
323000,4291000,POTTF,0,250000,6.37,83.8,323000 4291000,0,Tolerable,YES,200.702833,57.787503,yellow
323000,4291000,POTTF,9.84252,250000,5.66,83.7,323000 4291000,3,Tolerable,YES,200.702833,57.787503,yellow
323000,4291000,POTTF,8.2021,250000,5.71,83.6,323000 4291000,2.5,Tolerable,YES,200.702833,57.787503,yellow
323000,4291000,POTTF,4.92126,250000,5.85,83.7,323000 4291000,1.5,Tolerable,YES,200.702833,57.787503,yellow
323000,4291000,POTTF,11.48294,250000,5.65,83.5,323000 4291000,3.5,Tolerable,YES,200.702833,57.787503,yellow
323000,4291000,POTTF,6.56168,250000,5.73,83.7,323000 4291000,2,Tolerable,YES,200.702833,57.787503,yellow
323000,4291000,POTTF,3.28084,250000,5.97,83.8,323000 4291000,1,Tolerable,YES,200.702833,57.787503,yellow
323000,4291500,POTTF,8.2021,250000,5.66,83.7,323000 4291500,2.5,Tolerable,YES,200.702833,58.0981885000001,yellow
323000,4291500,POTTF,4.92126,250000,5.8,83.8,323000 4291500,1.5,Tolerable,YES,200.702833,58.0981885000001,yellow
323000,4291500,POTTF,3.28084,250000,5.93,83.8,323000 4291500,1,Tolerable,YES,200.702833,58.0981885000001,yellow
323000,4291500,POTTF,6.56168,250000,5.68,83.7,323000 4291500,2,Tolerable,YES,200.702833,58.0981885000001,yellow
323000,4291500,POTTF,1.64042,250000,6.05,83.8,323000 4291500,0.5,Tolerable,YES,200.702833,58.0981885000001,yellow
323000,4291500,POTTF,0,250000,6.37,83.8,323000 4291500,0,Tolerable,YES,200.702833,58.0981885000001,yellow
323000,4295000,POTTF,8.2021,250000,5.7,83.7,323000 4295000,2.5,Tolerable,YES,200.702833,60.2729870000003,yellow
323000,4295000,POTTF,9.84252,250000,5.7,83.7,323000 4295000,3,Tolerable,YES,200.702833,60.2729870000003,yellow
323000,4295000,POTTF,0,250000,6.37,83.9,323000 4295000,0,Tolerable,YES,200.702833,60.2729870000003,yellow
323000,4295000,POTTF,3.28084,250000,5.94,83.8,323000 4295000,1,Tolerable,YES,200.702833,60.2729870000003,yellow
323000,4295000,POTTF,1.64042,250000,6.07,83.9,323000 4295000,0.5,Tolerable,YES,200.702833,60.2729870000003,yellow
323000,4295000,POTTF,6.56168,250000,5.71,83.8,323000 4295000,2,Tolerable,YES,200.702833,60.2729870000003,yellow
323000,4295000,POTTF,4.92126,250000,5.83,83.8,323000 4295000,1.5,Tolerable,YES,200.702833,60.2729870000003,yellow
323000,4295500,POTTF,0,250000,6.37,83.9,323000 4295500,0,Tolerable,YES,200.702833,60.5836725000004,yellow
323000,4295500,POTTF,9.84252,250000,5.71,83.7,323000 4295500,3,Tolerable,YES,200.702833,60.5836725000004,yellow
323000,4295500,POTTF,13.12336,250000,5.7,83.5,323000 4295500,4,Tolerable,YES,200.702833,60.5836725000004,yellow
323000,4295500,POTTF,4.92126,250000,5.83,83.8,323000 4295500,1.5,Tolerable,YES,200.702833,60.5836725000004,yellow
323000,4295500,POTTF,6.56168,250000,5.72,83.8,323000 4295500,2,Tolerable,YES,200.702833,60.5836725000004,yellow
323000,4295500,POTTF,3.28084,250000,5.95,83.8,323000 4295500,1,Tolerable,YES,200.702833,60.5836725000004,yellow
323000,4295500,POTTF,11.48294,250000,5.71,83.5,323000 4295500,3.5,Tolerable,YES,200.702833,60.5836725000004,yellow
323000,4295500,POTTF,8.2021,250000,5.71,83.7,323000 4295500,2.5,Tolerable,YES,200.702833,60.5836725000004,yellow
323000,4295500,POTTF,1.64042,250000,6.07,83.9,323000 4295500,0.5,Tolerable,YES,200.702833,60.5836725000004,yellow
323000,4296000,POTTF,3.28084,250000,5.95,83.8,323000 4296000,1,Tolerable,YES,200.702833,60.894358,yellow
323000,4296000,POTTF,6.56168,250000,5.72,83.8,323000 4296000,2,Tolerable,YES,200.702833,60.894358,yellow
323000,4296000,POTTF,1.64042,250000,6.07,83.9,323000 4296000,0.5,Tolerable,YES,200.702833,60.894358,yellow
323000,4296000,POTTF,9.84252,250000,5.71,83.7,323000 4296000,3,Tolerable,YES,200.702833,60.894358,yellow
323000,4296000,POTTF,11.48294,250000,5.71,83.5,323000 4296000,3.5,Tolerable,YES,200.702833,60.894358,yellow
323000,4296000,POTTF,8.2021,250000,5.71,83.7,323000 4296000,2.5,Tolerable,YES,200.702833,60.894358,yellow
323000,4296000,POTTF,0,250000,6.37,83.9,323000 4296000,0,Tolerable,YES,200.702833,60.894358,yellow
323000,4296000,POTTF,4.92126,250000,5.84,83.8,323000 4296000,1.5,Tolerable,YES,200.702833,60.894358,yellow
323000,4296500,POTTF,3.28084,250000,5.95,83.8,323000 4296500,1,Tolerable,YES,200.702833,61.2050435000001,yellow
323000,4296500,POTTF,6.56168,250000,5.73,83.8,323000 4296500,2,Tolerable,YES,200.702833,61.2050435000001,yellow
323000,4296500,POTTF,4.92126,250000,5.84,83.8,323000 4296500,1.5,Tolerable,YES,200.702833,61.2050435000001,yellow
323000,4296500,POTTF,9.84252,250000,5.72,83.7,323000 4296500,3,Tolerable,YES,200.702833,61.2050435000001,yellow
323000,4296500,POTTF,1.64042,250000,6.07,83.9,323000 4296500,0.5,Tolerable,YES,200.702833,61.2050435000001,yellow
323000,4296500,POTTF,0,250000,6.37,83.9,323000 4296500,0,Tolerable,YES,200.702833,61.2050435000001,yellow
323000,4296500,POTTF,8.2021,250000,5.72,83.7,323000 4296500,2.5,Tolerable,YES,200.702833,61.2050435000001,yellow
323000,4297000,POTTF,1.64042,250000,6.07,83.9,323000 4297000,0.5,Tolerable,YES,200.702833,61.5157290000002,yellow
323000,4297000,POTTF,0,250000,6.37,83.9,323000 4297000,0,Tolerable,YES,200.702833,61.5157290000002,yellow
323000,4297000,POTTF,3.28084,250000,5.95,83.8,323000 4297000,1,Tolerable,YES,200.702833,61.5157290000002,yellow
323000,4297000,POTTF,4.92126,250000,5.84,83.8,323000 4297000,1.5,Tolerable,YES,200.702833,61.5157290000002,yellow
323000,4304500,POTTF,1.64042,250000,6,83.9,323000 4304500,0.5,Tolerable,YES,200.702833,66.1760115000002,yellow
323000,4304500,POTTF,0,250000,6.33,83.9,323000 4304500,0,Tolerable,YES,200.702833,66.1760115000002,yellow
323000,4304500,POTTF,3.28084,250000,5.88,83.8,323000 4304500,1,Tolerable,YES,200.702833,66.1760115000002,yellow
323000,4305000,POTTF,3.28084,250000,5.88,83.8,323000 4305000,1,Tolerable,YES,200.702833,66.4866970000003,yellow
323000,4305000,POTTF,0,250000,6.33,83.9,323000 4305000,0,Tolerable,YES,200.702833,66.4866970000003,yellow
323000,4305000,POTTF,1.64042,250000,6,83.9,323000 4305000,0.5,Tolerable,YES,200.702833,66.4866970000003,yellow
323500,4253000,POTOH,13.12336,250000,2.96,80.2,323500 4253000,4,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4253000,POTOH,0,250000,4.56,81.1,323500 4253000,0,Suitable,YES,201.0135185,34.1754050000004,dodgerblue
323500,4253000,POTOH,4.92126,250000,4.27,81,323500 4253000,1.5,Suitable,YES,201.0135185,34.1754050000004,dodgerblue
323500,4253000,POTOH,11.48294,250000,3.14,80.3,323500 4253000,3.5,Tolerable,YES,201.0135185,34.1754050000004,yellow
323500,4253000,POTOH,24.6063,250000,2.2,79.5,323500 4253000,7.5,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4253000,POTOH,18.04462,250000,2.2,79.5,323500 4253000,5.5,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4253000,POTOH,3.28084,250000,4.36,81,323500 4253000,1,Suitable,YES,201.0135185,34.1754050000004,dodgerblue
323500,4253000,POTOH,8.2021,250000,4.09,80.9,323500 4253000,2.5,Suitable,YES,201.0135185,34.1754050000004,dodgerblue
323500,4253000,POTOH,19.68504,250000,2.2,79.5,323500 4253000,6,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4253000,POTOH,16.4042,250000,2.3,79.6,323500 4253000,5,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4253000,POTOH,1.64042,250000,4.42,81,323500 4253000,0.5,Suitable,YES,201.0135185,34.1754050000004,dodgerblue
323500,4253000,POTOH,9.84252,250000,3.5,80.4,323500 4253000,3,Tolerable,YES,201.0135185,34.1754050000004,yellow
323500,4253000,POTOH,21.32546,250000,2.2,79.5,323500 4253000,6.5,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4253000,POTOH,6.56168,250000,4.18,81,323500 4253000,2,Suitable,YES,201.0135185,34.1754050000004,dodgerblue
323500,4253000,POTOH,26.24672,250000,2.2,79.5,323500 4253000,8,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4253000,POTOH,27.88714,250000,2.2,79.5,323500 4253000,8.5,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4253000,POTOH,14.76378,250000,2.5,79.8,323500 4253000,4.5,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4253000,POTOH,22.96588,250000,2.2,79.5,323500 4253000,7,Marginal,YES,201.0135185,34.1754050000004,orange
323500,4256500,POTOH,0,250000,5.14,81.5,323500 4256500,0,Suitable,YES,201.0135185,36.3502035000001,dodgerblue
323500,4256500,POTOH,1.64042,250000,5.01,81.4,323500 4256500,0.5,Suitable,YES,201.0135185,36.3502035000001,dodgerblue
323500,4256500,POTOH,3.28084,250000,4.96,81.4,323500 4256500,1,Suitable,YES,201.0135185,36.3502035000001,dodgerblue
324000,4255000,POTOH,0,250000,4.84,81.3,324000 4255000,0,Suitable,YES,201.324204,35.4181470000003,dodgerblue
324000,4255000,POTOH,3.28084,250000,4.64,81.2,324000 4255000,1,Suitable,YES,201.324204,35.4181470000003,dodgerblue
324000,4255000,POTOH,1.64042,250000,4.7,81.2,324000 4255000,0.5,Suitable,YES,201.324204,35.4181470000003,dodgerblue
324000,4255500,POTOH,0,250000,4.92,81.3,324000 4255500,0,Suitable,YES,201.324204,35.7288325000004,dodgerblue
324000,4255500,POTOH,3.28084,250000,4.73,81.2,324000 4255500,1,Suitable,YES,201.324204,35.7288325000004,dodgerblue
324000,4255500,POTOH,1.64042,250000,4.79,81.2,324000 4255500,0.5,Suitable,YES,201.324204,35.7288325000004,dodgerblue
324000,4256000,POTOH,0,250000,5.01,81.4,324000 4256000,0,Suitable,YES,201.324204,36.039518,dodgerblue
324000,4256000,POTOH,1.64042,250000,4.88,81.3,324000 4256000,0.5,Suitable,YES,201.324204,36.039518,dodgerblue
324000,4256000,POTOH,3.28084,250000,4.82,81.3,324000 4256000,1,Suitable,YES,201.324204,36.039518,dodgerblue
324000,4300000,POTTF,8.2021,250000,5.64,83.7,324000 4300000,2.5,Tolerable,YES,201.324204,63.3798420000003,yellow
324000,4300000,POTTF,11.48294,250000,5.6,83.5,324000 4300000,3.5,Tolerable,YES,201.324204,63.3798420000003,yellow
324000,4300000,POTTF,0,250000,6.34,83.9,324000 4300000,0,Tolerable,YES,201.324204,63.3798420000003,yellow
324000,4300000,POTTF,1.64042,250000,6,83.9,324000 4300000,0.5,Tolerable,YES,201.324204,63.3798420000003,yellow
324000,4300000,POTTF,3.28084,250000,5.89,83.8,324000 4300000,1,Tolerable,YES,201.324204,63.3798420000003,yellow
324000,4300000,POTTF,9.84252,250000,5.64,83.7,324000 4300000,3,Tolerable,YES,201.324204,63.3798420000003,yellow
324000,4300000,POTTF,6.56168,250000,5.65,83.7,324000 4300000,2,Tolerable,YES,201.324204,63.3798420000003,yellow
324000,4300000,POTTF,4.92126,250000,5.77,83.8,324000 4300000,1.5,Tolerable,YES,201.324204,63.3798420000003,yellow
324000,4300500,POTTF,4.92126,250000,5.77,83.8,324000 4300500,1.5,Tolerable,YES,201.324204,63.6905275000004,yellow
324000,4300500,POTTF,3.28084,250000,5.89,83.8,324000 4300500,1,Tolerable,YES,201.324204,63.6905275000004,yellow
324000,4300500,POTTF,1.64042,250000,6,83.9,324000 4300500,0.5,Tolerable,YES,201.324204,63.6905275000004,yellow
